Epoch,Training Error,Testing Error
32692,333.2103882,1776.134644
32693,341.9459839,1643.413086
32694,333.2976379,1777.105713
32695,342.0505371,1642.443604
32696,333.3985901,1777.99353
32697,342.1725159,1641.547607
32698,333.5198975,1778.846558
32699,342.3216248,1640.653442
32700,333.6543579,1779.685913
32701,342.4905396,1639.725586
32702,333.7779846,1780.487427
32703,342.650116,1638.765625
32704,333.8555908,1781.199097
32705,342.7522888,1637.796143
32706,333.848999,1781.765015
32707,342.7444458,1636.836304
32708,333.7269897,1782.142456
32709,342.5842896,1635.894043
32710,333.4645996,1782.296997
32711,342.2419128,1634.987671
32712,333.0472107,1782.203857
32713,341.7088318,1634.17688
32714,332.4795532,1781.861084
32715,340.9970703,1633.533447
32716,331.7714844,1781.251709
32717,340.1002197,1633.066772
32718,330.910553,1780.335449
32719,338.9980469,1632.753906
32720,329.9153442,1779.165039
32721,337.7267151,1632.595581
32722,328.8517151,1777.869629
32723,336.3760681,1632.601318
32724,327.7684326,1776.483276
32725,335.0075073,1632.745605
32726,326.6872864,1775.003784
32727,333.6496887,1632.977539
32728,325.6297302,1773.485107
32729,332.3317261,1633.255737
32730,324.6188049,1771.996094
32731,331.0838928,1633.555176
32732,323.6767578,1770.593262
32733,329.936676,1633.86145
32734,322.8298035,1769.33374
32735,328.9246521,1634.163208
32736,322.1062012,1768.276733
32737,328.0834351,1634.450195
32738,321.5307007,1767.475708
32739,327.4403687,1634.710938
32740,321.1192017,1766.963379
32741,327.0103149,1634.938354
32742,320.8782654,1766.747559
32743,326.7958374,1635.130127
32744,320.8077087,1766.817627
32745,326.7944336,1635.289917
32746,320.906189,1767.159302
32747,327.0056458,1635.426392
32748,321.176178,1767.762695
32749,327.4389343,1635.553711
32750,321.6275024,1768.626953
32751,328.1155396,1635.693359
32752,322.2850342,1769.77417
32753,329.0802307,1635.876953
32754,323.2164001,1771.299072
32755,330.4451294,1636.154175
32756,324.5731201,1773.430786
32757,332.4529419,1636.614746
32758,326.5803528,1776.46228
32759,335.4309692,1637.415283
32760,329.4284973,1780.493286
32761,339.5675964,1638.702026
32762,333.1344604,1785.264893
32763,344.7485046,1640.408447
32764,337.6401062,1790.785034
32765,351.0857544,1642.677002
32766,343.1101074,1797.16394
32767,359.1110229,1645.808105
32768,349.8765259,1804.618042
32769,368.8901978,1649.817383
32770,355.2009277,1808.585938
32771,375.697052,1653.22998
32772,357.2161865,1808.132935
32773,376.8781738,1654.991943
32774,355.8658142,1803.673706
32775,373.6465149,1655.603882
32776,352.8332214,1797.802124
32777,368.4938049,1655.71875
32778,349.5286865,1792.27478
32779,363.6487427,1655.755737
32780,346.8012085,1788.04126
32781,359.9445801,1655.862427
32782,344.3641663,1784.254028
32783,356.6124878,1656.000122
32784,342.067627,1780.650635
32785,353.4970703,1656.233765
32786,340.0870056,1777.520386
32787,350.9125977,1656.700439
32788,338.632843,1775.103394
32789,349.1298828,1657.494385
32790,337.6454163,1773.128906
32791,347.9835205,1658.581665
32792,336.975769,1771.310913
32793,347.2279053,1659.913086
32794,336.5189514,1769.512695
32795,346.71875,1661.465698
32796,336.2163391,1767.663452
32797,346.3838501,1663.244873
32798,336.0440369,1765.723267
32799,346.1914063,1665.277466
32800,336.0003357,1763.710571
32801,346.134491,1667.535889
32802,336.0870056,1761.928589
32803,346.255188,1669.703247
32804,336.3010864,1760.462158
32805,346.4851685,1671.665405
32806,336.5691528,1758.877319
32807,346.6444092,1673.779053
32808,336.7771606,1756.832642
32809,346.6384277,1676.189697
32810,336.8826294,1754.20459
32811,346.4031677,1678.68103
32812,336.8169861,1751.187988
32813,345.8444519,1680.894653
32814,336.4848633,1748.050293
32815,344.9841919,1683.083984
32816,335.9895325,1744.566284
32817,343.886261,1685.366699
32818,335.3652039,1740.746338
32819,342.5725098,1687.682129
32820,334.6091309,1736.731201
32821,341.0140991,1689.880371
32822,333.6734009,1732.7146
32823,339.2125854,1691.805786
32824,332.5968933,1729.068237
32825,337.3769836,1693.407227
32826,331.6056213,1726.265259
32827,335.7929382,1694.577148
32828,330.7034912,1724.124146
32829,334.4365845,1695.391235
32830,329.7882385,1722.222168
32831,333.1611633,1695.997803
32832,328.8912354,1720.615601
32833,331.9951172,1696.403931
32834,328.0722961,1719.424805
32835,331.0025024,1696.610474
32836,327.3218079,1718.493164
32837,330.153656,1696.712524
32838,326.6320801,1717.6875
32839,329.4079895,1696.780762
32840,326.0124512,1716.989502
32841,328.7523499,1696.83606
32842,325.4682617,1716.404297
32843,328.1845093,1696.883911
32844,325.0010681,1715.93457
32845,327.7051392,1696.927124
32846,324.6111145,1715.582764
32847,327.3152771,1696.965332
32848,324.2987976,1715.351807
32849,327.0171509,1696.996094
32850,324.0663757,1715.24939
32851,326.8157654,1697.016968
32852,323.9176941,1715.285645
32853,326.7175293,1697.022461
32854,323.8586121,1715.476563
32855,326.7316284,1697.005615
32856,323.8976135,1715.84314
32857,326.8707886,1696.959595
32858,324.045105,1716.411865
32859,327.1497803,1696.872925
32860,324.3134766,1717.215698
32861,327.5864258,1696.733643
32862,324.7164307,1718.291382
32863,328.1986694,1696.5271
32864,325.2670288,1719.678467
32865,329.0032349,1696.235107
32866,325.9742432,1721.414429
32867,330.0107727,1695.83667
32868,326.84198,1723.530029
32869,331.2322388,1695.308472
32870,327.8746033,1726.058105
32871,332.6951904,1694.62085
32872,329.0928345,1729.057129
32873,334.4647217,1693.74646
32874,330.549408,1732.62915
32875,336.6364136,1692.677002
32876,332.3163452,1736.880005
32877,339.2864075,1691.440308
32878,334.4256897,1741.80835
32879,342.374054,1690.121094
32880,336.7794495,1747.150024
32881,345.7511902,1688.78772
32882,339.1072998,1752.356689
32883,349.0827942,1687.265747
32884,340.8425293,1756.748413
32885,351.5402832,1685.192505
32886,341.3912964,1759.676025
32887,352.2562561,1682.390259
32888,340.6951599,1761.028198
32889,351.1517334,1679.305054
32890,339.3014832,1761.484619
32891,349.2463379,1676.684448
32892,337.8574219,1761.591919
32893,347.4434204,1674.44043
32894,336.486908,1761.701294
32895,345.8411865,1672.134644
32896,335.2111511,1762.12915
32897,344.3786011,1669.492554
32898,334.0323486,1763.049072
32899,343.0453796,1666.331421
32900,332.9594727,1764.483398
32901,341.8294678,1662.707397
32902,331.8868408,1765.768555
32903,340.4456787,1659.26355
32904,330.7540283,1766.781006
32905,339.014679,1655.847412
32906,329.7781067,1768.006714
32907,337.9205322,1652.272705
32908,329.3372803,1770.101563
32909,337.6341553,1648.588989
32910,329.6432495,1773.310669
32911,338.3726501,1644.880005
32912,330.6348877,1777.299316
32913,339.9476013,1641.596802
32914,332.3110352,1781.906982
32915,342.4428406,1638.885376
32916,334.4936829,1786.657837
32917,345.7160034,1636.662598
32918,336.6816711,1790.972534
32919,348.7970581,1634.930176
32920,338.3900452,1794.308228
32921,350.9918518,1633.587402
32922,339.4059143,1796.386475
32923,352.1549683,1632.654785
32924,339.4321289,1796.850342
32925,351.8971558,1632.135742
32926,338.5083923,1795.869141
32927,350.3342896,1631.952026
32928,336.9198914,1793.829956
32929,347.9931641,1632.023315
32930,335.0072021,1791.155762
32931,345.334259,1632.257813
32932,333.0045776,1788.216431
32933,342.6440735,1632.591553
32934,331.0711975,1785.305176
32935,340.1060791,1632.97998
32936,329.3203735,1782.628296
32937,337.851532,1633.38623
32938,327.8178711,1780.310181
32939,335.9519348,1633.779541
32940,326.57901,1778.394165
32941,334.413147,1634.141602
32942,325.5890198,1776.873779
32943,333.2064514,1634.465942
32944,324.8266296,1775.727905
32945,332.2987061,1634.750854
32946,324.271637,1774.932373
32947,331.6603699,1634.996826
32948,323.9067688,1774.462158
32949,331.2662048,1635.204834
32950,323.7164917,1774.287354
32951,331.0942383,1635.380737
32952,323.6886597,1774.379883
32953,331.1285095,1635.530396
32954,323.8157654,1774.717773
32955,331.3610535,1635.663818
32956,324.0988464,1775.293823
32957,331.7964172,1635.791748
32958,324.5522461,1776.126465
32959,332.4592285,1635.928833
32960,325.2121277,1777.270508
32961,333.4070129,1636.096558
32962,326.1453552,1778.827148
32963,334.7442322,1636.330078
32964,327.4482422,1780.928467
32965,336.6176147,1636.696899
32966,329.2307434,1783.69165
32967,339.177063,1637.308472
32968,331.5832214,1787.109863
32969,342.5073853,1638.282593
32970,334.4472961,1790.83606
32971,346.4630432,1639.618164
32972,337.7678833,1794.858398
32973,351.0015564,1641.352417
32974,341.5718689,1799.229492
32975,356.3471069,1643.476196
32976,346.1424561,1804.38623
32977,362.732605,1646.005127
32978,350.9837646,1809.409546
32979,369.3471985,1648.791748
32980,353.9315491,1810.881592
32981,372.6399841,1650.778809
32982,354.545166,1809.620239
32983,372.3388977,1651.684692
32984,353.1047668,1806.069336
32985,369.424469,1651.848145
32986,350.7857971,1802.007935
32987,365.6755066,1651.674072
32988,348.2463074,1798.069336
32989,361.915741,1651.341675
32990,345.7236023,1794.396973
32991,358.3305969,1650.860107
32992,343.4664307,1791.380005
32993,355.2553406,1650.274658
32994,341.8300171,1789.56543
32995,353.171875,1649.71936
32996,340.8314514,1788.747925
32997,351.9767151,1649.211304
32998,340.2455444,1788.450439
32999,351.2815552,1648.689087
33000,339.9000854,1788.442139
33001,350.857605,1648.126343
33002,339.7018127,1788.622681
33003,350.5974731,1647.525635
33004,339.603363,1788.941284
33005,350.4513245,1646.90271
33006,339.5787659,1789.360962
33007,350.3938904,1646.283081
33008,339.6087952,1789.843872
33009,350.4060059,1645.695068
33010,339.6719055,1790.341431
33011,350.4624634,1645.164063
33012,339.7420044,1790.799438
33013,350.5293579,1644.705688
33014,339.7915039,1791.168701
33015,350.568573,1644.321289
33016,339.7955322,1791.413208
33017,350.5448914,1644.003174
33018,339.7340698,1791.512085
33019,350.4308777,1643.737793
33020,339.5939636,1791.456299
33021,350.2098694,1643.510376
33022,339.3677063,1791.247437
33023,349.8742676,1643.307617
33024,339.0524902,1790.890747
33025,349.4217834,1643.116699
33026,338.6480713,1790.397339
33027,348.8549194,1642.926392
33028,338.1562805,1789.776733
33029,348.1782227,1642.727417
33030,337.5807495,1789.042603
33031,347.3990173,1642.510376
33032,336.9266052,1788.208008
33033,346.5271606,1642.268433
33034,336.201416,1787.288208
33035,345.574646,1641.995972
33036,335.4146729,1786.300293
33037,344.5549011,1641.686768
33038,334.577179,1785.26123
33039,343.4795227,1641.339111
33040,333.6966553,1784.182861
33041,342.3529358,1640.950073
33042,332.774353,1783.067749
33043,341.1708374,1640.519531
33044,331.803894,1781.908203
33045,339.9233704,1640.047241
33046,330.7770081,1780.693726
33047,338.6046143,1639.534058
33048,329.6947327,1779.430908
33049,337.2259521,1638.988647
33050,328.5789795,1778.15564
33051,335.8282776,1638.435181
33052,327.4696655,1776.925659
33053,334.4702148,1637.919312
33054,326.3865356,1775.74939
33055,333.1698608,1637.491211
33056,325.3078308,1774.547607
33057,331.877594,1637.175537
33058,324.2176208,1773.271851
33059,330.5602722,1636.980591
33060,323.1472778,1771.993164
33061,329.2611389,1636.923584
33062,322.1495056,1770.805664
33063,328.055542,1637.010376
33064,321.2393494,1769.683472
33065,326.9693298,1637.205322
33066,320.4184875,1768.608643
33067,326.0090027,1637.455444
33068,319.7076721,1767.650757
33069,325.2000732,1637.719604
33070,319.1354065,1766.894165
33071,324.5753784,1637.97168
33072,318.723999,1766.400513
33073,324.1572571,1638.196411
33074,318.4837646,1766.196655
33075,323.9534607,1638.386108
33076,318.415863,1766.282593
33077,323.9628906,1638.542603
33078,318.5181274,1766.646362
33079,324.183197,1638.672241
33080,318.7889099,1767.273193
33081,324.6176147,1638.786499
33082,319.2346802,1768.159668
33083,325.2830811,1638.902222
33084,319.8792114,1769.331787
33085,326.2245483,1639.042358
33086,320.7840271,1770.877563
33087,327.5444336,1639.243408
33088,322.0693359,1772.971069
33089,329.4337463,1639.570435
33090,323.907135,1775.832153
33091,332.1478271,1640.129395
33092,326.4434814,1779.550659
33093,335.8379822,1640.991943
33094,329.7062073,1784.013916
33095,340.4055481,1642.081055
33096,333.6973877,1789.301025
33097,345.8540649,1643.52356
33098,338.2745056,1795.060791
33099,352.2942505,1645.519165
33100,343.7246094,1801.57959
33101,360.1615601,1648.306885
33102,350.0184021,1808.500122
33103,369.0608521,1651.800293
33104,354.3761597,1811.38916
33105,374.2821655,1654.513428
33106,355.6808472,1810.430542
33107,374.5388489,1655.814209
33108,353.9576111,1805.863892
33109,370.9140015,1656.117798
33110,351.0203247,1800.524048
33111,366.1213684,1656.10022
33112,348.093811,1795.802856
33113,361.8929443,1656.09375
33114,345.4573364,1791.746094
33115,358.2388306,1655.980103
33116,343.0177307,1788.167236
33117,354.9072266,1655.71228
33118,340.9065552,1785.308594
33119,352.1209106,1655.412354
33120,339.3648682,1783.47229
33121,350.2077026,1655.220337
33122,338.3399048,1782.36145
33123,348.9970093,1655.120239
33124,337.6368408,1781.602783
33125,348.170105,1655.04248
33126,337.1122742,1781.028198
33127,347.5370789,1654.941895
33128,336.6821899,1780.567261
33129,346.9984131,1654.792114
33130,336.2974243,1780.184692
33131,346.4990234,1654.574829
33132,335.9293213,1779.864746
33133,346.0072937,1654.275269
33134,335.5611267,1779.60376
33135,345.5058899,1653.87793
33136,335.1864014,1779.408569
33137,344.9893494,1653.370117
33138,334.8071594,1779.297974
33139,344.4633484,1652.738159
33140,334.43573,1779.301636
33141,343.9474487,1651.974121
33142,334.0959167,1779.463013
33143,343.4752502,1651.078613
33144,333.8174438,1779.821533
33145,343.0872498,1650.073853
33146,333.6213379,1780.37915
33147,342.8086548,1649.018677
33148,333.496521,1781.057251
33149,342.6242981,1648.000488
33150,333.4110718,1781.741333
33151,342.5005493,1647.078003
33152,333.3490295,1782.377075
33153,342.4216309,1646.25
33154,333.3139648,1782.973145
33155,342.3831482,1645.47998
33156,333.3063354,1783.552734
33157,342.3764954,1644.72229
33158,333.3140259,1784.124756
33159,342.3827515,1643.942627
33160,333.3131409,1784.669189
33161,342.3711243,1643.128296
33162,333.2715759,1785.145386
33163,342.302063,1642.283081
33164,333.153717,1785.502808
33165,342.1302795,1641.415161
33166,332.9246826,1785.688965
33167,341.8114929,1640.533813
33168,332.5586853,1785.665283
33169,341.3142395,1639.64856
33170,332.0458984,1785.418457
33171,340.6331177,1638.773926
33172,331.3998413,1784.971313
33173,339.8013,1637.957153
33174,330.6523743,1784.368408
33175,338.874054,1637.278442
33176,329.8253174,1783.61084
33177,337.8586731,1636.77124
33178,328.9041748,1782.643188
33179,336.7101746,1636.419067
33180,327.8886414,1781.484009
33181,335.4284973,1636.223022
33182,326.821228,1780.227417
33183,334.0751953,1636.199829
33184,325.7244263,1778.849487
33185,332.6847534,1636.324219
33186,324.6028137,1777.312622
33187,331.2718506,1636.544678
33188,323.4815063,1775.687622
33189,329.875946,1636.821289
33190,322.4032898,1774.083984
33191,328.5579224,1637.129517
33192,321.4234924,1772.624512
33193,327.3924866,1637.449097
33194,320.5977173,1771.429932
33195,326.4453735,1637.756958
33196,319.9603577,1770.571411
33197,325.7474976,1638.034668
33198,319.5151367,1770.047974
33199,325.2902222,1638.27356
33200,319.2477112,1769.81958
33201,325.0474854,1638.475098
33202,319.1422729,1769.851807
33203,324.9976501,1638.643799
33204,319.1927185,1770.132202
33205,325.1356201,1638.786499
33206,319.4058533,1770.671143
33207,325.4773254,1638.912109
33208,319.8045959,1771.499268
33209,326.0665283,1639.0354
33210,320.4307251,1772.663574
33211,326.979187,1639.186035
33212,321.3372498,1774.203613
33213,328.3048706,1639.416626
33214,322.5675354,1776.118774
33215,330.1131287,1639.807007
33216,324.2474976,1778.5896
33217,332.6047363,1640.46814
33218,326.6706848,1782.036255
33219,336.2038269,1641.565186
33220,329.9685059,1786.388062
33221,340.9273071,1643.101563
33222,334.0764771,1791.530518
33223,346.5779724,1645.034302
33224,338.8957825,1797.259644
33225,353.5089417,1647.636963
33226,344.9290466,1804.109009
33227,362.4190369,1651.226807
33228,351.4790344,1810.573975
33229,371.6013489,1655.245605
33230,355.3205566,1812.353516
33231,375.7815247,1657.959595
33232,355.3802795,1809.260498
33233,374.1934204,1659.168457
33234,352.9287415,1803.631348
33235,369.5813599,1659.606689
33236,349.6647034,1797.679688
33237,364.51828,1659.822021
33238,346.7920227,1792.934448
33239,360.5321655,1660.071411
33240,344.1893005,1788.707764
33241,356.964447,1660.378296
33242,341.6756897,1784.550903
33243,353.540741,1660.823853
33244,339.3964539,1780.674316
33245,350.544342,1661.555176
33246,337.6656799,1777.521362
33247,348.4150391,1662.701782
33248,336.540863,1775.001099
33249,347.1380005,1664.23291
33250,335.8700867,1772.766113
33251,346.4303284,1666.076416
33252,335.5246277,1770.616089
33253,346.0974426,1668.216919
33254,335.4313354,1768.42981
33255,346.0272217,1670.626343
33256,335.5315857,1766.168091
33257,346.1152039,1673.023438
33258,335.7218323,1764.035278
33259,346.198822,1675.104126
33260,335.8456116,1762.035278
33261,346.0862122,1676.928345
33262,335.7813416,1760.020264
33263,345.701416,1678.652466
33264,335.5068359,1757.970825
33265,345.0681458,1680.186646
